   201558900.000   -47407265.737    15994237.446    52410513.962   -776.143  -1562.834   1738.901 2004.387589  5 21 20 35  0
   201559200.000   -47637882.467    15524645.128    52929719.159   -761.333  -1567.743   1722.488 2004.387599  5 21 20 40  0
   201559500.000   -47864084.383    15053614.687    53444019.499   -746.710  -1572.423   1706.202 2004.387608  5 21 20 45  0
   201559800.000   -48085926.944    14581213.806    53953452.645   -732.270  -1576.880   1690.040 2004.387618  5 21 20 50  0
   201560100.000   -48303464.652    14107508.160    54458056.016   -718.011  -1581.122   1674.003 2004.387627  5 21 20 55  0
   201560400.000   -48516751.063    13632561.481    54957866.767   -703.928  -1585.155   1658.089 2004.387637  5 21 21  0  0
   201560700.000   -48725838.809    13156435.627    55452921.785   -690.019  -1588.984   1642.298 2004.387646  5 21 21  5  0
   201561000.000   -48930779.610    12679190.648    55943257.677   -676.281  -1592.617   1626.628 2004.387656  5 21 21 10  0
   201561300.000   -49131624.295    12200884.845    56428910.758   -662.711  -1596.057   1611.079 2004.387665  5 21 21 15  0
   201561600.000   -49328422.814    11721574.833    56909917.049   -649.306  -1599.312   1595.649 2004.387675  5 21 21 20  0
   201561900.000   -49521224.259    11241315.595    57386312.263   -636.064  -1602.386   1580.338 2004.387684  5 21 21 25  0
   201562200.000   -49710076.876    10760160.538    57858131.806   -622.980  -1605.285   1565.145 2004.387694  5 21 21 30  0
   201562500.000   -49895028.083    10278161.546    58325410.765   -610.054  -1608.013   1550.068 2004.387703  5 21 21 35  0
   201562800.000   -50076124.485     9795369.033    58788183.909   -597.281  -1610.576   1535.106 2004.387713  5 21 21 40  0
   201563100.000   -50253411.890     9311831.988    59246485.682   -584.660  -1612.978   1520.258 2004.387722  5 21 21 45  0
   201563400.000   -50426935.326     8827598.027    59700350.199   -572.188  -1615.223   1505.524 2004.387731  5 21 21 50  0
   201563700.000   -50596739.051     8342713.436    60149811.246   -559.861  -1617.316   1490.902 2004.387741  5 21 21 55  0
   201564000.000   -50762866.575     7857223.214    60594902.275   -547.679  -1619.261   1476.390 2004.387750  5 21 22  0  0
   201564300.000   -50925360.669     7371171.116    61035656.406   -535.638  -1621.063   1461.989 2004.387760  5 21 22  5  0
   201564600.000   -51084263.382     6884599.695    61472106.422   -523.736  -1622.724   1447.696 2004.387769  5 21 22 10  0
   201564900.000   -51239616.055     6397550.340    61904284.768   -511.971  -1624.249   1433.511 2004.387779  5 21 22 15  0
   201565200.000   -51391459.336     5910063.314    62332223.556   -500.340  -1625.642   1419.432 2004.387788  5 21 22 20  0
   201565500.000   -51539833.191     5422177.788    62755954.557   -488.841  -1626.907   1405.459 2004.387798  5 21 22 25  0
