 707988288.0       0.00      -2.01      -8.41      19.14 2
 707988588.0       0.00      -1.96      -8.41      19.12 2
 707988888.0       0.00      -1.92      -8.40      19.10 2
 707989188.0       0.00      -1.88      -8.39      19.08 2
 707989488.0       0.00      -1.84      -8.38      19.06 2
 707989788.0       0.00      -1.80      -8.38      19.03 2
 707990088.0       0.00      -1.75      -8.37      19.01 2
 707990388.0       0.00      -1.71      -8.36      18.99 2
 707990688.0       0.00      -1.67      -8.35      18.97 2
 707990988.0       0.00      -1.63      -8.34      18.94 2
 707991288.0       0.00      -1.59      -8.33      18.92 2
 707991588.0       0.00      -1.54      -8.33      18.90 2
 707991888.0       0.00      -1.50      -8.32      18.87 2
 707992188.0       0.00      -1.46      -8.31      18.85 2
 707992488.0       0.00      -1.42      -8.30      18.82 2
 707992788.0       0.00      -1.38      -8.29      18.80 2
 707993088.0       0.00      -1.33      -8.28      18.77 2
 707993388.0       0.00      -1.29      -8.27      18.75 2
 707993688.0       0.00      -1.25      -8.26      18.72 2
 707993988.0       0.00      -1.21      -8.25      18.70 2
 707994288.0       0.00      -1.16      -8.24      18.67 2
 707994588.0       0.00      -1.12      -8.23      18.64 2
 707994888.0       0.00      -1.08      -8.22      18.62 2
 707995188.0       0.00      -1.04      -8.21      18.59 2
 707995488.0       0.00      -0.99      -8.20      18.56 2
 707995788.0       0.00      -0.95      -8.19      18.53 2
 707996088.0       0.00      -0.91      -8.18      18.51 2
 707996388.0       0.00      -0.87      -8.17      18.48 2
 707996688.0       0.00      -0.82      -8.16      18.45 2
 707996988.0       0.00      -0.78      -8.15      18.42 2
 707997288.0       0.00      -0.74      -8.14      18.39 2
 707997588.0       0.00      -0.70      -8.12      18.36 2
 707997888.0       0.00      -0.65      -8.11      18.33 2
 707998188.0       0.00      -0.61      -8.10      18.30 2
 707998488.0       0.00      -0.57      -8.09      18.27 2
 707998788.0       0.00      -0.53      -8.08      18.24 2
 707999088.0       0.00      -0.48      -8.07      18.21 2
 707999388.0       0.00      -0.44      -8.05      18.18 2
 707999688.0       0.00      -0.40      -8.04      18.14 2
 707999988.0       0.00      -0.36      -8.03      18.11 2
 708000288.0       0.00      -0.31      -8.02      18.08 2
 708000588.0       0.00      -0.27      -8.01      18.05 2
 708000888.0       0.00      -0.23      -7.99      18.01 2
 708001188.0       0.00      -0.19      -7.98      17.98 2
