   693360228      15272.7     -15795.6     -132461.
   693360528      14997.7     -9000.71     -132987.
   693360828      14722.4     -2384.52     -133159.
   693361128      14446.8      4018.01     -133008.
   693361428      14171.1      10179.4     -132564.
   693361728      13895.1      16079.8     -131861.
   693362028      13618.9      21706.0     -130932.
   693362328      13342.5      27051.0     -129810.
   693362628      13065.9      32113.0     -128526.
   693362928      12789.2      36894.7     -127106.
   693363228      12512.2      41401.8     -125577.
   693363528      12235.1      45643.2     -123962.
   693363828      11957.7      49629.0     -122280.
   693364128      11680.2      53371.2     -120549.
   693364428      11402.4      56882.1     -118784.
   693364728      11124.5      60174.8     -116997.
   693365028      10846.4      63262.1     -115199.
   693365328      10568.1      66156.8     -113399.
   693365628      10289.8      68871.2     -111604.
   693365928      10011.1      71417.1     -109820.
   693366228      9732.42      73806.0     -108051.
   693366528      9453.42      76048.5     -106302.
   693366828      9174.38      78154.7     -104575.
   693367128      8895.16      80133.9     -102873.
   693367428      8615.79      81995.0     -101197.
   693367728      8336.34      83746.2     -99547.8
   693368028      8056.68      85394.9     -97926.4
   693368328      7776.95      86948.2     -96333.1
   693368628      7497.04      88412.6     -94767.9
   693368928      7217.00      89794.2     -93230.7
   693369228      6936.88      91098.4     -91721.1
   693369528      6656.66      92330.4     -90238.7
   693369828      6376.25      93494.8     -88782.7
   693370128      6095.72      94596.1     -87352.6
   693370428      5815.11      95638.3     -85947.5
   693370728      5534.40      96625.2     -84566.6
   693371028      5253.58      97560.1     -83209.2
   693371328      4972.67      98446.1     -81874.2
   693371628      4691.75      99286.5     -80560.9
   693371928      4410.67      100084.     -79268.3
   693372228      4129.48      100840.     -77995.5
   693372528      3848.30      101558.     -76741.7
   693372828      3566.92      102241.     -75506.0
   693373128      3285.58      102889.     -74287.4
   693373428      3004.23      103505.     -73085.2
   693373728      2722.78      104090.     -71898.4
   693374028      2441.23      104646.     -70726.4
   693374328      2159.69      105175.     -69568.2
   693374628      1878.06      105678.     -68423.0
   693374928      1596.38      106156.     -67290.1
   693375228      1314.65      106611.     -66168.8
   693375528      1032.88      107043.     -65058.2
   693375828      751.186      107453.     -63957.6
   693376128      469.377      107844.     -62866.4
   693376428      187.564      108214.     -61783.7
   693376728     -94.2756      108567.     -60708.9
   693377028     -376.070      108901.     -59641.4
   693377328     -657.820      109218.     -58580.5
   693377628     -939.566      109519.     -57525.4
   693377928     -1221.37      109804.     -56475.6
   693378228     -1503.16      110074.     -55430.4
   693378528     -1784.93      110329.     -54389.2
   693378828     -2066.68      110570.     -53351.3
   693379128     -2348.28      110797.     -52316.1
   693379428     -2629.97      111011.     -51282.9
   693379728     -2911.54      111213.     -50251.3
   693380028     -3193.11      111402.     -49220.4
   693380328     -3474.59      111579.     -48189.7
